time,producer-service-1_throughput,total_throughput,producer-service-1_latency,average_latency
2021-05-05T18:55:29.000Z,58316,58316,14.187941559777762,14.187941559777762
2021-05-05T18:55:30.000Z,57396,57396,14.248100912955607,14.248100912955607
2021-05-05T18:55:31.000Z,57835,57835,14.292539119910089,14.292539119910089
2021-05-05T18:55:32.000Z,57877,57877,14.103771791903519,14.103771791903519
2021-05-05T18:55:33.000Z,58368,58368,14.16234923245614,14.16234923245614
2021-05-05T18:55:34.000Z,57344,57344,14.150006975446429,14.150006975446429
2021-05-05T18:55:35.000Z,59008,59008,14.15099647505423,14.15099647505423
2021-05-05T18:55:36.000Z,58368,58368,14.02258086622807,14.02258086622807
2021-05-05T18:55:37.000Z,56704,56704,14.259505502257337,14.259505502257337
2021-05-05T18:55:38.000Z,57409,57409,14.457976972251737,14.457976972251737
2021-05-05T18:55:39.000Z,58303,58303,14.223916436547004,14.223916436547004
2021-05-05T18:55:40.000Z,57828,57828,14.038285951442209,14.038285951442209
2021-05-05T18:55:41.000Z,57884,57884,14.136929030474743,14.136929030474743
2021-05-05T18:55:42.000Z,58368,58368,14.214004248903509,14.214004248903509
2021-05-05T18:55:43.000Z,58376,58376,14.100417979991777,14.100417979991777
2021-05-05T18:55:44.000Z,58360,58360,14.109612748457847,14.109612748457847
2021-05-05T18:55:45.000Z,59392,59392,14.162496632543103,14.162496632543103
2021-05-05T18:55:46.000Z,58368,58368,14.292180646929825,14.292180646929825
2021-05-05T18:55:47.000Z,57344,57344,14.110055106026786,14.110055106026786
2021-05-05T18:55:48.000Z,58368,58368,14.09875274122807,14.09875274122807
2021-05-05T18:55:49.000Z,57344,57344,14.148542131696429,14.148542131696429
2021-05-05T18:55:50.000Z,59392,59392,14.081155711206897,14.081155711206897
2021-05-05T18:55:51.000Z,58368,58368,14.102676123903509,14.102676123903509
2021-05-05T18:55:52.000Z,58368,58368,14.080883360745615,14.080883360745615
2021-05-05T18:55:53.000Z,58368,58368,14.234237938596491,14.234237938596491
2021-05-05T18:55:54.000Z,58368,58368,14.16455934758772,14.16455934758772
2021-05-05T18:55:55.000Z,54272,54272,15.363907724056604,15.363907724056604
2021-05-05T18:55:56.000Z,50176,50176,16.577686543367346,16.577686543367346
2021-05-05T18:55:57.000Z,56320,56320,14.623615056818181,14.623615056818181
2021-05-05T18:55:58.000Z,58368,58368,14.260296737938596,14.260296737938596
2021-05-05T18:55:59.000Z,59002,59002,14.118995966238433,14.118995966238433
2021-05-05T18:56:00.000Z,57734,57734,14.15923026292999,14.15923026292999
2021-05-05T18:56:01.000Z,59392,59392,14.044282058189655,14.044282058189655
2021-05-05T18:56:02.000Z,57344,57344,14.150582449776786,14.150582449776786
2021-05-05T18:56:03.000Z,58428,58428,14.184740193058122,14.184740193058122
2021-05-05T18:56:04.000Z,58308,58308,14.30675036015641,14.30675036015641
2021-05-05T18:56:05.000Z,58368,58368,14.053162691885966,14.053162691885966
2021-05-05T18:56:06.000Z,58368,58368,14.034556606359649,14.034556606359649
2021-05-05T18:56:07.000Z,58368,58368,14.114977384868421,14.114977384868421
2021-05-05T18:56:08.000Z,58368,58368,14.374177631578947,14.374177631578947
2021-05-05T18:56:09.000Z,57456,57456,14.086431356168198,14.086431356168198
2021-05-05T18:56:10.000Z,58256,58256,14.19640895358418,14.19640895358418
2021-05-05T18:56:11.000Z,57984,57984,13.972371688741722,13.972371688741722
2021-05-05T18:56:12.000Z,58752,58752,14.01266339869281,14.01266339869281
2021-05-05T18:56:13.000Z,58368,58368,14.068222313596491,14.068222313596491
2021-05-05T18:56:14.000Z,58368,58368,14.06981565241228,14.06981565241228
2021-05-05T18:56:15.000Z,58368,58368,14.288891173245615,14.288891173245615
2021-05-05T18:56:16.000Z,58368,58368,14.029314007675438,14.029314007675438
2021-05-05T18:56:17.000Z,59392,59392,14.056724811422415,14.056724811422415
2021-05-05T18:56:18.000Z,57344,57344,14.172781808035714,14.172781808035714
2021-05-05T18:56:19.000Z,56246,56246,14.732692102549514,14.732692102549514
2021-05-05T18:56:20.000Z,53984,53984,15.519116775340843,15.519116775340843
2021-05-05T18:56:21.000Z,55658,55658,14.952208128211577,14.952208128211577
2021-05-05T18:56:22.000Z,57344,57344,14.275285993303571,14.275285993303571
2021-05-05T18:56:23.000Z,56320,56320,14.796147017045454,14.796147017045454
2021-05-05T18:56:24.000Z,58368,58368,14.019479851973685,14.019479851973685
2021-05-05T18:56:25.000Z,58368,58368,14.159967790570175,14.159967790570175
2021-05-05T18:56:26.000Z,59392,59392,14.157277074353448,14.157277074353448
2021-05-05T18:56:27.000Z,53248,53248,15.743257962740385,15.743257962740385
2021-05-05T18:56:28.000Z,54272,54272,15.35788251768868,15.35788251768868
2021-05-05T18:56:29.000Z,55296,55296,14.997160734953704,14.997160734953704
2021-05-05T18:56:30.000Z,58368,58368,14.18371367872807,14.18371367872807
2021-05-05T18:56:31.000Z,58368,58368,14.160533168859649,14.160533168859649
2021-05-05T18:56:32.000Z,58185,58185,14.17241557102346,14.17241557102346
2021-05-05T18:56:33.000Z,58551,58551,14.108503697631125,14.108503697631125
2021-05-05T18:56:34.000Z,58368,58368,14.101271244517545,14.101271244517545
2021-05-05T18:56:35.000Z,58368,58368,14.203844572368421,14.203844572368421
2021-05-05T18:56:36.000Z,59392,59392,13.960684940732758,13.960684940732758
2021-05-05T18:56:37.000Z,58368,58368,14.1044921875,14.1044921875
2021-05-05T18:56:38.000Z,58368,58368,14.3720703125,14.3720703125
2021-05-05T18:56:39.000Z,58368,58368,14.056709155701755,14.056709155701755
2021-05-05T18:56:40.000Z,58368,58368,14.199527138157896,14.199527138157896
2021-05-05T18:56:41.000Z,58368,58368,14.099335252192983,14.099335252192983
2021-05-05T18:56:42.000Z,60064,60064,14.071690197123068,14.071690197123068
2021-05-05T18:56:43.000Z,58336,58336,14.163483955019199,14.163483955019199
2021-05-05T18:56:44.000Z,58752,58752,14.136557053376906,14.136557053376906
2021-05-05T18:56:45.000Z,59392,59392,14.050393992456897,14.050393992456897
2021-05-05T18:56:46.000Z,57344,57344,14.107195172991071,14.107195172991071
2021-05-05T18:56:47.000Z,59392,59392,13.978734509698276,13.978734509698276
2021-05-05T18:56:48.000Z,59392,59392,14.075043776939655,14.075043776939655
2021-05-05T18:56:49.000Z,58368,58368,14.11559416118421,14.11559416118421
2021-05-05T18:56:50.000Z,59392,59392,14.175646551724139,14.175646551724139
2021-05-05T18:56:51.000Z,59145,59145,14.158272043283455,14.158272043283455
2021-05-05T18:56:52.000Z,58615,58615,14.44132048110552,14.44132048110552
2021-05-05T18:56:53.000Z,59392,59392,13.88616311961207,13.88616311961207
2021-05-05T18:56:54.000Z,58368,58368,14.249777275219298,14.249777275219298
2021-05-05T18:56:55.000Z,58368,58368,14.145336485745615,14.145336485745615
2021-05-05T18:56:56.000Z,58368,58368,13.99071408991228,13.99071408991228
2021-05-05T18:56:57.000Z,59392,59392,14.19830953663793,14.19830953663793
2021-05-05T18:56:58.000Z,59392,59392,14.139513739224139,14.139513739224139
2021-05-05T18:56:59.000Z,56320,56320,14.399307528409091,14.399307528409091
2021-05-05T18:57:00.000Z,50176,50176,16.932577327806122,16.932577327806122
2021-05-05T18:57:01.000Z,55296,55296,15.154911747685185,15.154911747685185
2021-05-05T18:57:02.000Z,58368,58368,14.120219983552632,14.120219983552632
2021-05-05T18:57:03.000Z,58368,58368,14.092310855263158,14.092310855263158
2021-05-05T18:57:04.000Z,58368,58368,14.07043242872807,14.07043242872807
2021-05-05T18:57:05.000Z,58368,58368,14.192931058114034,14.192931058114034
2021-05-05T18:57:06.000Z,57657,57657,14.224638812286452,14.224638812286452
2021-05-05T18:57:07.000Z,59079,59079,14.345909714111613,14.345909714111613
2021-05-05T18:57:08.000Z,57344,57344,14.087960379464286,14.087960379464286
2021-05-05T18:57:09.000Z,58368,58368,14.059775904605264,14.059775904605264
2021-05-05T18:57:10.000Z,58368,58368,14.27307771381579,14.27307771381579
2021-05-05T18:57:11.000Z,58934,58934,14.086893813418401,14.086893813418401
2021-05-05T18:57:12.000Z,57823,57823,14.03723431852377,14.03723431852377
2021-05-05T18:57:13.000Z,59371,59371,14.04306816459214,14.04306816459214
2021-05-05T18:57:14.000Z,58368,58368,14.109649122807017,14.109649122807017
2021-05-05T18:57:15.000Z,59392,59392,14.011685075431034,14.011685075431034
2021-05-05T18:57:16.000Z,59008,59008,14.039028606290673,14.039028606290673
2021-05-05T18:57:17.000Z,58752,58752,14.117902369281046,14.117902369281046
2021-05-05T18:57:18.000Z,57344,57344,14.213344029017858,14.213344029017858
2021-05-05T18:57:19.000Z,59392,59392,14.0615234375,14.0615234375
2021-05-05T18:57:20.000Z,58313,58313,14.129696637113508,14.129696637113508
2021-05-05T18:57:21.000Z,57399,57399,14.521350546176762,14.521350546176762
2021-05-05T18:57:22.000Z,56320,56320,14.50264559659091,14.50264559659091
2021-05-05T18:57:23.000Z,56320,56320,14.387642045454545,14.387642045454545
2021-05-05T18:57:24.000Z,56320,56320,14.681587357954545,14.681587357954545
2021-05-05T18:57:25.000Z,58368,58368,14.241844846491228,14.241844846491228
2021-05-05T18:57:26.000Z,57344,57344,14.622942243303571,14.622942243303571
2021-05-05T18:57:27.000Z,57344,57344,14.605276925223214,14.605276925223214
2021-05-05T18:57:28.000Z,57344,57344,14.620343889508929,14.620343889508929
2021-05-05T18:57:29.000Z,56320,56320,14.582368607954546,14.582368607954546
2021-05-05T18:57:30.000Z,56320,56320,14.5650390625,14.5650390625
2021-05-05T18:57:31.000Z,49152,49152,17.59747314453125,17.59747314453125
2021-05-05T18:57:32.000Z,54272,54272,15.737267836084905,15.737267836084905
2021-05-05T18:57:33.000Z,56320,56320,14.561843039772727,14.561843039772727
2021-05-05T18:57:34.000Z,56320,56320,14.425923295454545,14.425923295454545
2021-05-05T18:57:35.000Z,57292,57292,14.495549116805138,14.495549116805138
2021-05-05T18:57:36.000Z,56372,56372,14.789895692897183,14.789895692897183
2021-05-05T18:57:37.000Z,56320,56320,14.474343039772727,14.474343039772727
2021-05-05T18:57:38.000Z,58368,58368,14.493266858552632,14.493266858552632
2021-05-05T18:57:39.000Z,56320,56320,14.602219460227273,14.602219460227273
2021-05-05T18:57:40.000Z,56320,56320,14.5955078125,14.5955078125
2021-05-05T18:57:41.000Z,57344,57344,14.593505859375,14.593505859375
2021-05-05T18:57:42.000Z,56320,56320,14.472247869318181,14.472247869318181
2021-05-05T18:57:43.000Z,57344,57344,14.5589599609375,14.5589599609375
2021-05-05T18:57:44.000Z,57344,57344,14.408830915178571,14.408830915178571
2021-05-05T18:57:45.000Z,57332,57332,14.46195841763762,14.46195841763762
2021-05-05T18:57:46.000Z,56332,56332,14.489064829936803,14.489064829936803
2021-05-05T18:57:47.000Z,57344,57344,14.657331194196429,14.657331194196429
2021-05-05T18:57:48.000Z,56320,56320,14.448490767045454,14.448490767045454
2021-05-05T18:57:49.000Z,57344,57344,14.600551060267858,14.600551060267858
2021-05-05T18:57:50.000Z,56328,56328,14.533375940917484,14.533375940917484
2021-05-05T18:57:51.000Z,57336,57336,14.633511232035719,14.633511232035719
2021-05-05T18:57:52.000Z,56320,56320,14.544140625,14.544140625
2021-05-05T18:57:53.000Z,57344,57344,14.564540318080358,14.564540318080358
2021-05-05T18:57:54.000Z,57344,57344,14.569963727678571,14.569963727678571
2021-05-05T18:57:55.000Z,56320,56320,14.535298295454545,14.535298295454545
2021-05-05T18:57:56.000Z,56320,56320,14.490074573863636,14.490074573863636
2021-05-05T18:57:57.000Z,58368,58368,14.447317023026315,14.447317023026315
2021-05-05T18:57:58.000Z,56320,56320,14.560493607954545,14.560493607954545
2021-05-05T18:57:59.000Z,55296,55296,14.631998697916666,14.631998697916666
2021-05-05T18:58:00.000Z,57344,57344,14.599469866071429,14.599469866071429
2021-05-05T18:58:01.000Z,57344,57344,14.6768798828125,14.6768798828125
2021-05-05T18:58:02.000Z,56320,56320,14.8171875,14.8171875
2021-05-05T18:58:03.000Z,54272,54272,15.28340580778302,15.28340580778302
2021-05-05T18:58:04.000Z,57344,57344,14.457066127232142,14.457066127232142
2021-05-05T18:58:05.000Z,57344,57344,14.580269949776786,14.580269949776786
2021-05-05T18:58:06.000Z,57344,57344,14.655814034598214,14.655814034598214
2021-05-05T18:58:07.000Z,57344,57344,14.607997349330358,14.607997349330358
2021-05-05T18:58:08.000Z,56320,56320,14.676509232954546,14.676509232954546
2021-05-05T18:58:09.000Z,57216,57216,14.563531180089486,14.563531180089486
2021-05-05T18:58:10.000Z,57472,57472,14.49664184298441,14.49664184298441
2021-05-05T18:58:11.000Z,56320,56320,14.714080255681818,14.714080255681818
2021-05-05T18:58:12.000Z,56320,56320,14.4798828125,14.4798828125
2021-05-05T18:58:13.000Z,57344,57344,14.495082310267858,14.495082310267858
2021-05-05T18:58:14.000Z,57305,57305,14.463938574295437,14.463938574295437
2021-05-05T18:58:15.000Z,56359,56359,14.526127149168722,14.526127149168722
2021-05-05T18:58:16.000Z,58179,58179,14.450884339710205,14.450884339710205
2021-05-05T18:58:17.000Z,57533,57533,14.455825352406444,14.455825352406444
2021-05-05T18:58:18.000Z,56320,56320,14.541637073863637,14.541637073863637
2021-05-05T18:58:19.000Z,57344,57344,14.571794782366071,14.571794782366071
2021-05-05T18:58:20.000Z,56320,56320,14.612943892045454,14.612943892045454
2021-05-05T18:58:21.000Z,56320,56320,14.784410511363637,14.784410511363637
2021-05-05T18:58:22.000Z,56320,56320,14.664222301136364,14.664222301136364
2021-05-05T18:58:23.000Z,56320,56320,14.562890625,14.562890625
2021-05-05T18:58:24.000Z,56320,56320,14.423064630681818,14.423064630681818
2021-05-05T18:58:25.000Z,57344,57344,14.482177734375,14.482177734375
2021-05-05T18:58:26.000Z,56320,56320,14.642258522727273,14.642258522727273
2021-05-05T18:58:27.000Z,57344,57344,14.604561941964286,14.604561941964286
2021-05-05T18:58:28.000Z,57344,57344,14.161795479910714,14.161795479910714
2021-05-05T18:58:29.000Z,57344,57344,14.248430524553571,14.248430524553571
2021-05-05T18:58:30.000Z,58368,58368,14.156112938596491,14.156112938596491
2021-05-05T18:58:31.000Z,58368,58368,14.024225603070175,14.024225603070175
2021-05-05T18:58:32.000Z,58455,58455,14.074775468308955,14.074775468308955
2021-05-05T18:58:33.000Z,59305,59305,14.213506449709131,14.213506449709131
2021-05-05T18:58:34.000Z,46080,46080,18.49123263888889,18.49123263888889
2021-05-05T18:58:35.000Z,58368,58368,14.13171600877193,14.13171600877193
2021-05-05T18:58:36.000Z,58368,58368,14.480777138157896,14.480777138157896
2021-05-05T18:58:37.000Z,57344,57344,14.15966796875,14.15966796875
2021-05-05T18:58:38.000Z,59392,59392,13.960920662715518,13.960920662715518
2021-05-05T18:58:39.000Z,58368,58368,14.152480811403509,14.152480811403509
2021-05-05T18:58:40.000Z,58368,58368,14.123869243421053,14.123869243421053
2021-05-05T18:58:41.000Z,58368,58368,14.011084841008772,14.011084841008772
2021-05-05T18:58:42.000Z,59392,59392,14.190530711206897,14.190530711206897
2021-05-05T18:58:43.000Z,59392,59392,14.275895743534482,14.275895743534482
2021-05-05T18:58:44.000Z,57344,57344,14.053780691964286,14.053780691964286
2021-05-05T18:58:45.000Z,58368,58368,14.20874451754386,14.20874451754386
2021-05-05T18:58:46.000Z,58368,58368,14.139305783991228,14.139305783991228
2021-05-05T18:58:47.000Z,58368,58368,14.131801672149123,14.131801672149123
2021-05-05T18:58:48.000Z,58368,58368,14.03272341008772,14.03272341008772
2021-05-05T18:58:49.000Z,57344,57344,14.201206752232142,14.201206752232142
2021-05-05T18:58:50.000Z,57344,57344,14.214128766741071,14.214128766741071
2021-05-05T18:58:51.000Z,53248,53248,14.965745192307692,14.965745192307692
2021-05-05T18:58:52.000Z,51200,51200,18.54625,18.54625
2021-05-05T18:58:53.000Z,57941,57941,14.21225039264079,14.21225039264079
2021-05-05T18:58:54.000Z,57771,57771,14.349639092278133,14.349639092278133
2021-05-05T18:58:55.000Z,58368,58368,14.221456962719298,14.221456962719298
2021-05-05T18:58:56.000Z,58368,58368,14.228584155701755,14.228584155701755
2021-05-05T18:58:57.000Z,57344,57344,14.271728515625,14.271728515625
2021-05-05T18:58:58.000Z,58368,58368,14.223204495614034,14.223204495614034
2021-05-05T18:58:59.000Z,58368,58368,14.060701069078947,14.060701069078947
2021-05-05T18:59:00.000Z,58368,58368,14.211759868421053,14.211759868421053
2021-05-05T18:59:01.000Z,57344,57344,14.258736746651786,14.258736746651786
2021-05-05T18:59:02.000Z,57932,57932,14.17473934958227,14.17473934958227
2021-05-05T18:59:03.000Z,57780,57780,14.24546555901696,14.24546555901696
2021-05-05T18:59:04.000Z,58112,58112,14.183507709251101,14.183507709251101
2021-05-05T18:59:05.000Z,57600,57600,14.265364583333334,14.265364583333334
2021-05-05T18:59:06.000Z,59392,59392,14.053761449353448,14.053761449353448
2021-05-05T18:59:07.000Z,58368,58368,14.153217516447368,14.153217516447368
2021-05-05T18:59:08.000Z,58368,58368,14.067040158991228,14.067040158991228
2021-05-05T18:59:09.000Z,58368,58368,13.963216145833334,13.963216145833334
2021-05-05T18:59:10.000Z,59392,59392,14.05291958512931,14.05291958512931
2021-05-05T18:59:11.000Z,57344,57344,14.147373744419642,14.147373744419642
2021-05-05T18:59:12.000Z,59392,59392,14.03076171875,14.03076171875
2021-05-05T18:59:13.000Z,58368,58368,14.129848547149123,14.129848547149123
2021-05-05T18:59:14.000Z,58368,58368,14.164850603070175,14.164850603070175
2021-05-05T18:59:15.000Z,57344,57344,14.109061104910714,14.109061104910714
2021-05-05T18:59:16.000Z,58368,58368,14.110728481359649,14.110728481359649
2021-05-05T18:59:17.000Z,58231,58231,14.152444574195876,14.152444574195876
2021-05-05T18:59:18.000Z,57481,57481,14.129068735756164,14.129068735756164
2021-05-05T18:59:19.000Z,58368,58368,14.007966694078947,14.007966694078947
2021-05-05T18:59:20.000Z,58368,58368,14.281147203947368,14.281147203947368
2021-05-05T18:59:21.000Z,58368,58368,13.992016173245615,13.992016173245615
2021-05-05T18:59:22.000Z,58368,58368,13.986533717105264,13.986533717105264
2021-05-05T18:59:23.000Z,58368,58368,14.084138569078947,14.084138569078947
2021-05-05T18:59:24.000Z,58368,58368,14.048005756578947,14.048005756578947
2021-05-05T18:59:25.000Z,53248,53248,15.27276141826923,15.27276141826923
2021-05-05T18:59:26.000Z,52841,52841,15.811415378210102,15.811415378210102
2021-05-05T18:59:27.000Z,58775,58775,13.939736282433007,13.939736282433007
2021-05-05T18:59:28.000Z,58368,58368,14.021295915570175,14.021295915570175
2021-05-05T18:59:29.000Z,58368,58368,14.02977658991228,14.02977658991228
2021-05-05T18:59:30.000Z,59392,59392,13.961442618534482,13.961442618534482
2021-05-05T18:59:31.000Z,57344,57344,14.089686802455358,14.089686802455358
2021-05-05T18:59:32.000Z,59392,59392,13.936203529094827,13.936203529094827
2021-05-05T18:59:33.000Z,59392,59392,14.095349542025861,14.095349542025861
2021-05-05T18:59:34.000Z,58345,58345,14.467872139857743,14.467872139857743
2021-05-05T18:59:35.000Z,57367,57367,14.390799588613662,14.390799588613662
2021-05-05T18:59:36.000Z,58368,58368,14.293260005482455,14.293260005482455
2021-05-05T18:59:37.000Z,58368,58368,14.095017817982455,14.095017817982455
2021-05-05T18:59:38.000Z,58368,58368,13.964569627192983,13.964569627192983
2021-05-05T18:59:39.000Z,58368,58368,14.135313870614034,14.135313870614034
2021-05-05T18:59:40.000Z,59198,59198,14.073600459474982,14.073600459474982
2021-05-05T18:59:41.000Z,58562,58562,14.183327072162836,14.183327072162836
2021-05-05T18:59:42.000Z,58368,58368,14.079649808114034,14.079649808114034
2021-05-05T18:59:43.000Z,59392,59392,14.085785964439655,14.085785964439655
2021-05-05T18:59:44.000Z,59392,59392,14.120235048491379,14.120235048491379
2021-05-05T18:59:45.000Z,58368,58368,14.055389939692983,14.055389939692983
2021-05-05T18:59:46.000Z,58368,58368,14.105314555921053,14.105314555921053
2021-05-05T18:59:47.000Z,58368,58368,14.077696683114034,14.077696683114034
2021-05-05T18:59:48.000Z,57344,57344,14.062395368303571,14.062395368303571
2021-05-05T18:59:49.000Z,58368,58368,14.005945038377194,14.005945038377194
2021-05-05T18:59:50.000Z,58368,58368,14.054293448464913,14.054293448464913
2021-05-05T18:59:51.000Z,57344,57344,14.331263950892858,14.331263950892858
2021-05-05T18:59:52.000Z,59392,59392,14.054047683189655,14.054047683189655
2021-05-05T18:59:53.000Z,57344,57344,14.234183175223214,14.234183175223214
2021-05-05T18:59:54.000Z,58368,58368,14.25793242872807,14.25793242872807
2021-05-05T18:59:55.000Z,59136,59136,14.053047213203463,14.053047213203463
2021-05-05T18:59:56.000Z,55552,55552,14.842471918202765,14.842471918202765
2021-05-05T18:59:57.000Z,51812,51812,16.135895159422528,16.135895159422528
2021-05-05T18:59:58.000Z,58780,58780,14.13880571623001,14.13880571623001
2021-05-05T18:59:59.000Z,59392,59392,14.002542429956897,14.002542429956897
2021-05-05T19:00:00.000Z,58368,58368,14.134971217105264,14.134971217105264
2021-05-05T19:00:01.000Z,57344,57344,14.166695731026786,14.166695731026786
2021-05-05T19:00:02.000Z,58368,58368,14.054310581140351,14.054310581140351
2021-05-05T19:00:03.000Z,58368,58368,14.178899396929825,14.178899396929825
2021-05-05T19:00:04.000Z,58368,58368,14.084035773026315,14.084035773026315
2021-05-05T19:00:05.000Z,59136,59136,13.98036728896104,13.98036728896104
2021-05-05T19:00:06.000Z,58624,58624,14.177418804585153,14.177418804585153
2021-05-05T19:00:07.000Z,57475,57475,14.16450630709004,14.16450630709004
2021-05-05T19:00:08.000Z,59261,59261,14.019911915087494,14.019911915087494
2021-05-05T19:00:09.000Z,58368,58368,14.024962308114034,14.024962308114034
2021-05-05T19:00:10.000Z,59392,59392,14.102522225215518,14.102522225215518
2021-05-05T19:00:11.000Z,59392,59392,14.06670932112069,14.06670932112069
2021-05-05T19:00:12.000Z,58368,58368,14.021038925438596,14.021038925438596
2021-05-05T19:00:13.000Z,59392,59392,14.124191810344827,14.124191810344827
2021-05-05T19:00:14.000Z,58368,58368,14.028114720394736,14.028114720394736
2021-05-05T19:00:15.000Z,58368,58368,14.148865816885966,14.148865816885966
2021-05-05T19:00:16.000Z,57344,57344,14.328508649553571,14.328508649553571
2021-05-05T19:00:17.000Z,58368,58368,14.159196820175438,14.159196820175438
2021-05-05T19:00:18.000Z,58368,58368,14.134919819078947,14.134919819078947
2021-05-05T19:00:19.000Z,58368,58368,14.096028645833334,14.096028645833334
2021-05-05T19:00:20.000Z,58368,58368,14.158477247807017,14.158477247807017
2021-05-05T19:00:21.000Z,59139,59139,14.12316745294983,14.12316745294983
2021-05-05T19:00:22.000Z,58621,58621,14.065096125961686,14.065096125961686
2021-05-05T19:00:23.000Z,58368,58368,13.974917763157896,13.974917763157896
2021-05-05T19:00:24.000Z,58368,58368,14.088233278508772,14.088233278508772
2021-05-05T19:00:25.000Z,59392,59392,14.036604256465518,14.036604256465518
2021-05-05T19:00:26.000Z,58368,58368,14.079769736842104,14.079769736842104
2021-05-05T19:00:27.000Z,57344,57344,14.060215541294642,14.060215541294642
2021-05-05T19:00:28.000Z,50176,50176,16.639409279336736,16.639409279336736
